Probe1(Oxy),CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47
2093,-1.2147090973349468,1.7675398480754692,-1.0595366328161102,-7.276354752704341,-4.196315036498928,-0.5189841512070965,7.145909676602704,14.334917795768627,17.113664604855554,16.479674920916516,15.075929895940831,7.352172443512924,10.528121230107546,22.89363978972386,24.652916230325193,33.53201359730244,35.85440568937227,29.564834670127613,28.326730336378883,29.72982164322961,51.632958383944526,65.44176923379923,54.34832894876729,41.53456719134864,0.7931948939719717,-9.57916337276319,-6.718236655232765,-22.50289177028843,-11.149180186721228,3.244879616541371,-0.17004052806035652,-10.715232973596438,-25.827265263458465,-36.0853056106506,-24.945484777047355,-13.639264531277773,-2.174954144675488,7.479980558683527,8.339202703517218,14.219623618533417,30.02095618902037,42.427569501517524,46.03951391109893,49.62723938774926,50.40860524047985,41.287448307717746,34.78881871278963,29.412704693513355
2094,-1.2186808822035478,1.024642320176158,-3.2499460684032435,-11.6019199821276,-13.03771839620555,-11.841288406115718,-2.3347125217641116,7.036628998449608,11.78221989579942,10.900402071976464,7.5053742091931674,-1.9985637987433602,0.43311827429960204,12.81250533842483,15.243784704297234,27.250529576795287,32.19923663498865,26.090970490817316,25.257775795558864,27.22678797832115,45.6019632446436,59.006521956016705,51.05796196593563,39.54304581167213,1.254820299277089,-10.509726538255954,-1.9170594382316875,-11.988878355635467,-4.462532666730987,9.636376428266306,5.962791351428974,-6.696323615347078,-21.90714233179706,-31.356038124323504,-21.340867301800852,-12.353920914900941,-2.181370386032264,6.348014084630225,6.645462436621114,12.305690500991211,26.53678199123261,36.59746129781281,38.16054185799759,40.977594576426725,41.55332600947252,16.420185599625896,12.237352979500589,29.29599793738235
2095,-2.085835180175527,-1.482910612489008,-6.891679383326808,-17.12922274170369,-24.947197156332592,-27.05638990660682,-14.801818520971208,-3.791784003378631,2.14633125965245,1.627702889121287,-1.9236490060791605,-12.035597938595233,-10.215051461133664,3.0331618354560392,6.979636076230723,19.632805278711206,25.100136026136944,19.345159311870738,18.774682753856535,21.6988019591847,40.018084839801574,54.83038012189575,48.76618491601702,38.867535054319255,2.1486006813616143,-9.258280420144835,-0.1625066489362652,-9.217193775120471,-0.7214894240393059,15.54460888416363,12.831755924552143,-1.8389462430373698,-15.465691084063181,-22.559168633416977,-12.26908890671378,-3.0202575776408396,8.082805998091331,19.03250902794168,29.20737238933116,40.91686981295467,50.84787745070449,58.49388844251522,60.73233599838801,62.452071790242215,59.140388827412075,63.42329159498942,83.32918119880725,88.52783635733972
2096,-0.6557031951297632,3.539434468002204,0.8840834102229502,-7.229102345905819,-7.095384103811484,-4.935164250011082,4.807635562104551,14.499854907068535,17.855816012936966,17.231565836561746,17.052408071241686,11.647122677101645,15.554199784983647,27.01197858111462,27.593918279805123,37.2083608664683,40.68016766189293,34.586815279661394,35.379071453512026,36.78514821267068,52.19628418834064,67.91610800066475,62.478882620857505,51.635956250919605,14.149711461089066,2.603918230454287,11.022887100404542,-0.5076655786856772,6.977971102003179,24.796896608692737,23.31023881963409,8.206755929891951,-5.297002914668857,-12.776352509615926,-2.9271410246927854,7.9389682169955496,20.14785231938356,28.12432731497558,26.48641170338306,30.36883531705999,43.201556093402615,36.857898918454325,27.150982281693075,37.5949946275126,43.058585853560366,39.279562399312745,40.35881389354185,43.60722574985364
2097,0.308997262206225,6.656207679266034,6.052117597039249,-0.9830877663025781,-2.091006221170113,-0.7471120047325213,9.358088778566424,18.529217135776094,21.479621410047848,20.67948969920247,21.300728816677967,18.12782996643063,23.70277491035947,35.57929085911194,35.96642797105694,43.81229341549144,46.341427710056855,40.967295948658375,42.69911073999901,43.32897537963983,58.34296068042677,76.31062432853217,71.55696704814778,60.664890275892304,25.538858498696314,13.86290345134121,19.453971283707723,4.8859365610402605,9.016018198100078,24.27815443251299,27.226552001120833,21.183852174425965,9.750308992020415,0.022950187549752865,5.948087947780035,13.074622550257853,21.126590701824796,27.047231151986068,26.745393704922392,31.240214602130983,43.98761289500767,57.96131640571989,51.193116373185454,43.23152065885914,47.517957377437945,43.548257496019815,44.81897021448427,46.74843167216636
2098,0.05638507845464781,6.396762875649287,5.322755237969429,-2.255242654109065,-1.048876489936251,2.103695934810034,11.177705621987778,19.058388191473718,21.183603601217268,19.54184821960732,17.740682783959997,12.883680316075061,18.548791474002815,31.218646482320516,32.564494875345716,40.168561411155615,43.032798267048335,38.173522024377675,40.06059870460649,41.97865523644746,60.57969446450035,80.32927918552096,74.30758583806089,63.598206008789354,31.49558680587512,18.91002759086157,22.536403453023667,8.050016012470326,9.705694505231435,22.235521687301897,20.059545572998875,9.417939411013192,-0.8372126418414334,-7.28208530906887,-0.7385078431894274,5.72976615872075,14.695454900817538,21.344597575606425,21.10696938829082,27.033491868317135,40.165323255968204,47.36402371256517,46.85939442406191,49.440041087528705,50.95951150254296,42.74043634103165,40.18417280733137,44.5440903241078
2099,-0.11581183566555386,5.793790559694877,3.7822372471252628,-6.018394178055269,-8.028097751301216,-5.638995264445765,4.545745121654922,13.105935766303421,15.953021139405584,14.294703836653891,11.614424859767672,7.1737946694304675,13.97943795611522,27.571822566194584,30.32215412184989,38.46387133418381,41.97651388103992,36.87262399296488,38.23361647205456,39.076528663659055,56.60235821949119,76.19220686700098,70.08386581347396,60.789153488139995,32.383078605962154,19.549715592240098,21.878080364295208,8.141530240294985,7.799336896510545,16.43365394475257,13.606128131320817,5.074233395393791,-3.658936991904981,-8.06842759116387,-1.5880116308785626,4.353212977897012,12.951271278584139,19.25276679222489,18.963956724456,23.99752696567898,35.54221273132311,41.21673541918276,39.77198005495671,42.4699353770075,44.41715153508426,37.20459053806802,30.752538696722002,27.109422809458785
2100,-0.8196704935569948,3.9437448952298917,0.6934100970584689,-9.684283344797432,-7.322778629910038,-2.4783978095393,5.442324976065609,12.46906110124783,14.078938443106333,12.419271153349401,8.960474053808612,3.4264164186775643,9.591479588478004,23.43322416814253,27.54764542275527,32.230925181987814,33.18368165366551,29.33099010227978,29.608033280584007,29.275665835394935,45.33592335828452,62.2885428644795,56.71233327654657,51.9661375865561,29.75858290696827,18.165556779234308,19.359706918843923,5.778228255207361,3.9572335266003837,8.474817007038956,3.563674148798981,-2.5919155106654683,-9.930610844548225,-13.31129199164018,-6.760894436824674,-1.0998853825290227,8.194366189937535,14.569553034809445,13.96127644120877,19.056120242291115,29.816878298520148,80.44511761487203,114.76375042453462,97.82497359965312,82.64727129492276,65.83141024398104,55.115805658566124,56.014436375138004
2101,-1.1508450573353275,2.3781553763780474,-1.8353039547212093,-12.653473481455594,-13.54363779380473,-10.87349674793857,-1.9104748190252936,5.978643257984307,8.35139381146218,7.045666791586146,3.1360834430949107,-3.0478202515918165,2.833566224905935,17.3868208017723,23.080391815058302,29.692123733319022,31.61524689706007,27.35424339617807,26.949836989822995,25.07384077847001,39.391173473422974,54.35895689766952,48.332152041946834,45.80835247671175,27.966864367779863,17.990810063980014,17.791765036842193,3.0695659495493235,-0.21134847941843926,1.8801215567000757,-5.736653219277624,-15.867149088108603,-24.33863565107326,-24.460900025314494,-16.260209523348095,-9.935329209704777,0.24112051004494361,8.017336191666452,8.123547836705267,12.97976605832427,23.370579877647543,27.879975924056758,26.474023773032734,32.927833382552606,37.256470432955275,32.696955273121105,29.253656678837146,26.691371975201847
2102,-2.4843422692882333,-1.0903838785253672,-5.918893834734383,-16.40051366646623,-17.219726687205764,-14.928552534798552,-6.3676929666431175,0.8430596950485099,2.4854894013111366,-0.20187452664442462,-5.817346899842011,-13.046193819247954,-7.584866694349465,8.235252509742555,15.851947611802139,21.74991525420135,23.53955794168068,20.739548983513107,20.933649290099677,20.549594687308296,37.05593812450016,52.11075794905316,45.11140232635038,42.40256206233785,26.065927841723198,17.515432807822535,17.079934470983474,2.439010344719266,-1.196680927990169,0.5393930376630003,-4.253869179956629,-10.372140687429988,-17.12540048210404,-16.816269976970062,-9.15841216791458,7.749965506909451,24.92277175829176,25.51990885160376,21.010174030982395,22.945403399661934,29.763007359129688,32.926099044512505,32.63791337295459,34.531785820691425,34.27807397502353,29.398834952342558,25.51137995579642,22.462406815063947
2103,-1.5323098740639889,2.1991700282484388,-0.9099660494753623,-9.803971715023808,-10.1536862391739,-8.497335675507147,0.704717697940648,8.944685732832179,10.840417575738421,9.713024625606582,7.234386855969975,6.357944831016709,16.7635965303483,31.45046321694433,36.941959592170555,40.12869943565396,39.51613950606604,36.664389146160225,38.57276256327648,38.6601061561009,54.99288093547548,70.67274338765496,62.665187430040056,56.99890941587358,39.81416323367759,32.268188068647206,29.01459010252706,10.863565147150497,6.610504452628032,7.830994300026289,3.0400659549818094,0.1351045440605838,-4.196987447865416,-5.586327685216182,-0.09456731249117611,5.284173695878651,13.965513695312028,18.052885312153247,16.33840495243281,22.033871875359026,31.824634844594385,37.132626501474775,37.878121121222144,39.32692477642485,39.389421901810515,33.59891187342603,28.350934242792412,24.689734009680937
2104,-0.4144650262207401,5.541694754584265,3.7072131293776005,-4.845822279045869,-2.789121929561306,0.7341223428060151,9.321487472394617,17.207029161441312,18.594259179484432,17.470313895617295,15.004483782123168,15.903698224360513,27.656957269957715,40.489962809425776,44.767810921588094,47.480599743849496,46.67234217928468,43.40504494169095,45.26743959624679,46.3557599989437,62.82447022517364,77.15752996042812,67.89767992309625,61.927092439391245,43.70376990796463,35.016421905453406,28.97336646122953,8.838411527024494,5.704373188103352,7.239784732372943,3.0750337155480865,1.3787324636411804,-1.9760984227884308,-2.8746248318680054,2.5256283962079626,7.382282597349567,15.729183122319458,19.256145823254094,16.910880245609405,22.717960564851232,32.148514889922815,37.05631414000136,38.292831411355436,39.881214482121436,39.976342165653925,34.43193387221147,30.650328141392617,27.984109820543424
2105,-0.24309067446052865,5.857620866519717,3.9972717768185113,-4.520891484833692,-1.7140601673596159,2.415408223536251,10.571116873057388,17.685146799626715,18.692906526189425,16.588305309836045,12.357154874527012,10.739760918367462,20.996823199400403,34.68342165772614,40.35008310030724,42.81501882636,41.309548086249436,38.4399542181342,40.14357571204809,41.837201221995294,59.94282028591143,73.50270771818634,63.244685653146334,58.434501657274204,42.76280659223497,35.672852507378835,34.6890545062534,18.07765452291923,11.65238718741659,10.129355167886725,4.0958804894285175,2.2033530636698266,-2.0501513979922326,1.0837315585431284,9.612669146261378,19.07470487447992,30.869151419753514,29.541760805452647,23.745973152801554,26.552097013755734,33.14804072758611,36.06900918059077,40.50799176045099,44.96945543128373,42.21509157837306,36.69390318291807,23.059092035817642,13.36444107531084
2106,-1.6842573645595706,2.5561457073963147,-0.3944586775368153,-9.566629187895593,-9.15353558016075,-6.553355694650312,2.978577908786786,11.090679281165423,13.211653958705886,12.13531134501138,8.426104821219324,5.585665776169169,15.020569550938232,29.838144901385096,36.84615993012436,40.408916140722276,39.57638136829649,36.53336426400271,37.33186588079343,38.76299288517635,57.30881778451828,70.5060174966021,59.81746089738916,54.47570102755427,38.610225593013276,32.55343732301308,31.005824916000346,13.675394278514116,7.906424309527652,7.203415705475355,1.8265906550468378,0.20876714262227813,-4.0400402306924015,-6.435169412649661,-2.329397358090148,0.8822242420088653,9.174248006408451,14.910979542310896,7.3178749101594835,7.302835281135798,18.14727204800985,24.045690586631995,25.69675959469847,27.56261773649664,27.65519343771489,-7.500276338914482,-38.22214571025389,-31.045514961461773
2107,-2.179484643460979,0.7838914408407827,-2.4874863078477025,-12.188093583794338,-9.918861547645415,-5.1698567320090785,2.7929432589902152,9.633733096563935,11.317803792559477,8.783335285826997,2.7367132225803736,-2.0678862524761494,6.400646366920891,21.701598958927548,29.655583539184807,33.32840613103861,32.24543376363695,29.284559798510116,30.792539209544696,34.0860949467056,54.3783856841503,68.32304435110129,57.57545010635666,51.777358249919594,36.480969593352185,30.59919778763988,31.44553044850085,16.504816595624725,9.186240019682668,7.602269085997504,1.8616292321675214,-0.8252094410061962,-6.270191025601287,-9.109954672987616,-6.169791050335508,-4.000012609604138,6.283273277264243,12.099855571418576,15.314680529914758,24.28481952080851,28.570071890640243,30.171192669948912,29.06899452768593,28.319931089455068,26.239773854665504,19.289191540828522,11.889876062035833,6.5616488073827375
2108,-3.4387561280449805,-2.9297114084097835,-8.0728499978195,-19.026688160875388,-18.077929421870852,-13.69397527594679,-5.2304337510388645,2.2378901706144267,4.914524971166062,1.8775701554899928,-6.26835107095364,-14.560871805271237,-7.923172219729604,8.989690579504785,19.219048622427167,23.508794395279857,22.622425546067227,20.35183810506515,22.308553586876688,26.69554993059048,47.54552626459764,60.54856000229747,49.48399864041023,44.96765735166815,30.43783283084237,25.004360714009007,24.924897719428145,9.061394338898921,2.4322992443998572,1.9183166953402386,-2.785606009138918,-5.457548625337901,-11.3405864213859,-14.429249977625954,-11.599955958853736,-9.756494164752752,-1.8174486341698914,3.241157507674593,2.6553887394649083,7.65553856608633,14.172491759005808,17.774693497406027,17.118951010751346,16.874949831294536,15.96139007857132,8.33998526569495,-2.144965210589615,-8.611824761059992
2109,-4.557935814717858,-6.319144731074848,-12.524878964060836,-23.776408308706944,-21.770022449156585,-16.696535291320785,-9.553408771500418,-2.4786377596805833,0.2838775377667557,-3.8999866465844284,-14.78668794560963,-25.087854452033355,-18.69773017470073,-1.2020547024442143,10.3778629466759,15.915359885498457,15.286430804309793,12.909733559982225,14.809653491808952,19.495330143369525,41.073012969333035,53.84929774244463,42.71615556497388,38.93117319098696,25.083819175002837,20.32144849767527,20.70169028054094,5.12516555045461,-1.5359832800351048,-2.168193829631635,-6.822847566571123,-9.73093162522607,-15.961620026058345,-18.83728815313313,-16.444374906202317,-14.81790995543711,-6.395993497928184,-1.1014908020660594,-1.9705365290976053,1.6991267970595176,8.352317586574852,12.673073917260275,12.103119554646513,12.031813160142871,11.034676179460202,-41.623050628803135,-79.75443250636492,-63.17526829953329
2110,-5.562074754570549,-8.26792973067462,-14.524041741582423,-25.902224466717556,-26.506224024530482,-22.99660152340909,-13.92124985961261,-5.61055570043431,-1.7879718676500218,-3.400432694798507,-9.984803031241263,-15.82857455936081,-6.703748989548442,11.175671330179863,21.703995829562203,27.24442105390973,26.637776073552917,24.232576483446046,27.172323282084623,32.17515069593172,53.244061089050135,66.19827623707943,54.5831129924488,49.415934954957294,34.96179558095665,30.88235662142182,32.06269509331905,16.485753108816485,9.76718459153997,8.68135773153877,3.689209358070772,0.5843924492549626,-4.504310825383998,-6.460310056544722,-3.9360310193234103,-1.989736407470637,10.009131330894963,18.507160381573524,25.361411882902477,35.99505063019778,37.631572424301126,35.19938249513326,30.278648958472616,27.322282318120596,24.92016115307062,22.476150060488536,20.767204251601438,16.106233101728343
2111,-3.57483035478967,-2.343734945651743,-6.310116504344574,-16.639665723858634,-13.921222192438167,-8.578338083401498,-0.6386695629531935,6.908266433113347,9.55394125994391,7.681916510630058,1.5155898409992057,-1.5715053381928747,9.131040003815544,24.426280955069775,32.653857447663036,35.52422145169049,32.75383255576898,29.817561748043826,32.036689023359294,35.94812472479726,56.24884526824829,68.72791806497654,57.04743080527415,52.13660634134953,38.01605923540717,34.04529106710522,35.474344970424404,20.22401572782816,13.34828378977908,11.709927674200719,6.357700657901386,3.1340119784539877,-2.014043911815069,-4.104986689988247,-2.263753544716302,-0.79726426177126,6.778300377617262,9.227443055035195,7.186722583081414,13.49159071455411,20.811517139762092,-2.677890110628436,-21.048893401962665,-8.34547501663168,-1.2506189060187232,2.7624393086930072,6.970142428883618,7.037287476885347
2112,-2.759824085753755,-0.7690886873530207,-4.992209517141253,-14.810350366136975,-6.550760518931973,2.350937339061112,7.798216860326775,13.092224277116804,14.018106199496039,10.788085863933881,3.9910363083576463,-1.2293863619012928,6.971886559543718,22.184587162498826,30.942461426331917,33.79711620938683,31.144371237418945,28.1330738434007,30.802793794779276,35.80226391187487,55.94940208996924,67.69644414961093,55.30613574447589,50.15910095372313,36.4988459663857,32.92286277557041,34.12492623996555,18.83998736877525,11.977616777465004,10.383622574677064,8.8332653788537,13.995907784804281,11.065282636301909,4.5083078276065285,2.5843826098974545,1.137879428785223,7.32347102185639,9.296049831593988,5.9802225502403585,10.891118837368467,17.019800768486714,20.55477496786646,19.368015326340625,16.812856369795465,15.8708437299519,11.245485181617145,7.651092477110767,5.037721492084697
2113,-3.4723010137244494,-2.828320535210052,-7.565124856347891,-19.138063546494205,-23.033775682003352,-21.33191029263379,-10.670843207987545,-1.522772442809532,2.568891126235658,0.9062493453651088,-5.863656603922836,-11.148771819516707,-2.201895281927248,14.367683971980043,24.484567949014863,29.070238001941384,27.42824239781429,24.571991722360234,27.281428691183727,32.77440199818834,53.781253312228216,65.41558460723184,52.78674655213748,48.00465517620427,34.919014712263525,31.877701858022604,33.225669795410816,18.220313713596195,11.44257741570581,9.670325707073921,4.75918716419374,1.2795249217930607,-4.883162060496938,-7.864128032683203,-6.9672924298119785,-6.633001004935004,0.8371126500507335,4.507047394902986,2.524725532261613,7.083680739252113,12.405979091413078,15.611878022629655,16.48614237258753,15.931209573575638,14.399910250886037,8.80786256236767,3.4558198014338743,-0.8180353742782749
2114,-4.972878514335227,-6.392187213685679,-12.527505768316026,-24.28457122600173,-24.900876173898876,-21.187763517666255,-11.746469383015938,-3.3408632730911494,0.47994444924058444,-2.3733101331380606,-10.805276114192715,-17.874201073801252,-10.146138717171516,7.1181231374640594,18.489979129290173,23.625511904639104,22.274558197144117,19.57435336977698,21.788764517766186,27.006749131230237,48.285125397427095,59.59965213487221,46.82468698551719,42.51655414132324,30.41530539617652,27.85851255462309,29.14987963227516,14.610666316647542,7.942226174399117,5.663792314883043,0.4786353603629412,-2.7242385657299324,-8.814051030448116,-11.69588241296746,-11.09942392517971,-11.624015995892131,-4.262857760522277,-0.11723536518756328,-1.7187783963199998,2.97675754576326,8.642880652182729,0.12154796745053531,-9.601005229248097,-6.130512868423976,-3.5793450163662532,-5.549743088904899,-9.37064073471987,-13.440645205229183
2115,-5.951763658239527,-9.557621167407799,-16.05523044635469,-28.91584910049174,-29.12930719921512,-23.513184279227104,-15.313620482914713,-8.152440317994865,-4.702676681465765,-8.843537910210362,-19.706230316871597,-28.402237301701604,-21.16894973484962,-3.17481671363917,9.670441111989748,15.286763841602083,14.230314615798,11.787409790336177,14.197718966943363,20.421697933828913,42.31110663399049,53.61678422640085,40.79263011717374,36.97406381542386,25.899513963150557,23.58134209883353,24.73616639417927,10.754340463401636,4.071557246285315,1.9350402566570557,-2.5244351279654396,-0.05721481570072484,-2.3196152118968643,-7.861816147075939,-9.233939111336614,-11.541653273402801,-5.393015678371624,-1.4530559952226205,-3.2244010131590337,-0.20327272782743488,3.038671369071864,-4.404704150013885,-12.155094949710037,-8.23415171044264,-5.876500155452609,-7.435598576638131,-10.498210574485196,-10.485404212792819
2116,-6.9978260168980055,-12.66615051729928,-21.600539418225587,-36.41826897154989,-42.223735763186,-40.149438955800775,-29.41701680680966,-20.362307331032415,-15.13316787869425,-18.513733476554826,-30.803011159012556,-41.66710797575891,-34.914185745910345,-15.496278756700935,-0.7252072794752227,5.217399622943646,4.32310015460992,2.982286672342079,6.940698526692454,14.89121725230013,37.57322767249693,49.045272297423395,35.9688565489369,32.37006221856808,22.08813675149527,19.975956846311735,21.131674338260265,7.43214024719699,0.7478271496051825,-1.0626926791869513,-4.8838357329941315,-11.165438027206736,-20.395905987062864,-25.01045988605997,-25.786899757431225,-27.810964316569056,-20.90996234494823,-13.35452382147383,-12.910050422862023,-8.758953653005467,-4.148716439998311,-0.2096259172626458,-0.46992609334061797,-4.624853536756236,-8.571012909425619,-13.020806905319704,-14.963731027261378,-17.188064256655053
2117,-8.211449962749628,-15.630176594689527,-25.681757768970694,-41.48242849059738,-47.427392604155486,-45.09509680896917,-34.14216167885804,-24.672300611550988,-18.87458030565114,-21.664454812328998,-32.16031923048298,-40.13021012224278,-31.145053615801118,-10.641268358001355,4.127313345666176,11.36307256521362,11.707129552320325,10.163789974027157,14.13457108588505,22.150448676292452,44.81274795972658,56.03578030843141,42.47478632386171,38.584440861902806,28.944016949795657,28.360944713668815,36.77082644436845,27.98643005580678,18.516850946295857,13.881833872810995,7.101961548741636,1.3878432759420074,-5.606132522936305,-5.214092938333895,-2.697537049003309,-9.216679914155659,-7.015296539455558,-2.462896559697863,-4.037735175761546,0.8857046082866509,6.378161243107559,8.597068274447402,8.512439534421858,7.328777436483993,5.8444684612755236,3.1317669016006704,0.3206586988819089,-5.154380494720959
2118,-5.795324083337907,-8.615263473342164,-15.301582827314165,-28.3179785465911,-27.332634691811425,-21.53955619822071,-13.527261978145646,-5.938001263585264,-2.5757052581269835,-6.135971644022803,-15.470785574806186,-22.95455004548092,-14.742246538935852,3.7779332740186264,16.14421722826445,21.646870831820394,20.740728916273397,18.31598393496263,21.512381644473614,28.297275539469332,49.95348369790288,60.53685656886982,46.38144899855296,41.899080436317334,32.085102790568136,31.282714825081392,31.623467666032518,16.9760503342858,11.047449687165658,8.840248629200358,3.909966732108754,-0.36983417790118156,-6.272861365884623,-7.80106156014487,-6.607268367839517,-6.737646169958076,-0.04136859291329387,3.1309434960984426,0.46849007666900583,4.711307095136879,8.773635696944975,10.65875460842024,10.76914762259147,8.78341650572838,7.166708492018544,3.1948582153927885,-0.43364214020367986,-4.646434829405136
2119,-5.641925563168861,-8.198488248214483,-14.574398687996448,-25.901215309264764,-24.990414842607024,-20.606594102138967,-12.444122374831439,-5.17527081148265,-2.051542956292005,-5.414761409790334,-14.303237750768231,-21.88907077396004,-14.512887288367553,3.5820283551987,16.04619139693746,20.957839641132992,19.2921725743149,17.035510426242535,20.628514981650888,27.270782426372644,48.289252733991276,58.29373856361983,44.33397643903131,40.432320603417736,31.012351940763885,30.53355616622489,32.16997368546736,18.339219778122818,11.703758365716219,8.549352044427096,2.9186401099586314,-1.343540802570455,-7.768276974504789,-10.01021081821837,-9.252284941849453,-10.05407015328373,-3.375612634099914,0.34738906609300413,-2.3792836293837993,1.0001155317320842,4.739252120389056,6.5104812126026825,6.8026861401035,2.8488151378676005,-1.3148146489803676,-7.389252380658478,-13.355712540579379,-17.217005558368026
2120,-6.100190380444663,-9.843412924152357,-17.717675742907915,-30.586350942959466,-29.017198192009914,-23.286651715373065,-15.347875004954876,-8.275781163729551,-5.057532159205344,-8.536836312002945,-19.25851813292871,-29.51045377484882,-22.79627906139477,-3.5887892745665155,10.208830348457719,15.019486767303182,13.59590521135218,12.39594962296578,16.28618333771764,23.501292834830643,44.9662247657314,54.72391908850767,40.58439388083627,37.13728813577459,28.487376704614434,28.4879340525028,30.165101146721472,16.62933646259462,10.09097434981614,6.703080253859755,1.0293609909729784,-3.2981282472959212,-10.02592552956082,-15.690953985803096,-17.580311225217024,-20.372190466009492,-15.02536533957555,-8.674105807896561,-9.267271333259625,-4.3733555298740985,0.2783996897673409,2.723332991601537,1.976444470365434,-0.3437710214557359,-1.3476649104379852,4.6502089287212325,20.84518813272934,13.525608665219819
2121,-6.2721297244164065,-11.052923439967786,-19.537183987032627,-32.71838539177559,-34.612932379032735,-31.10006984329506,-22.251829699518638,-14.570396889345867,-10.520069155421599,-14.37142709863318,-26.57727044227176,-37.78737336320065,-31.422881072655414,-11.47438842538572,3.716363541068599,9.942007981413738,9.173705693494105,7.397491843028028,11.2044536043339,19.214843718546653,41.109253599990744,50.58278291503098,36.1487699082201,32.89858659076377,26.349835257431245,27.939717339221744,35.602068235275766,26.267810819362346,16.160128809800046,10.008322113942944,2.447567523035422,-3.146494705866543,-11.052696719557153,-14.249150149423127,-14.375433283031771,-16.175853422480934,-16.656816419961416,-20.09267083618765,-16.719767053856657,-9.75647571347324,-8.175450068244189,-4.930834611820549,-5.268955760138625,-7.337164819281682,-8.257623679542604,-10.699346162645975,-11.736961454277512,-14.881797419272267
2122,-7.368513235999099,-14.247578279555508,-23.790165268761115,-38.405215605077444,-35.629553969362284,-27.398812126248327,-21.161993126565037,-15.204340656503911,-12.045224516595685,-17.63259328673531,-30.505095089597788,-41.66690733924902,-36.637060582223334,-17.38459717439148,-1.8109495772216304,5.065567840684718,5.0946035018113305,3.2677387144136842,6.392626033328151,14.196285442861267,36.02218948066633,44.932098010466284,30.083691920415454,27.241789497595615,20.21268915360443,21.25303564724141,23.4050963499249,10.317989426545697,3.338171971603157,-0.8450970467766332,-6.76533941977575,-11.032628888108352,-18.141389024311216,-20.63358248366404,-20.666749227117716,-22.949628282462637,-15.855795665994696,-10.338074442801869,-11.774501234425282,-9.99558998849013,-8.360894539834101,-6.865123308945512,-8.090215069072242,-10.362719527733521,-11.996499366780965,-15.806971890180515,-18.560214255961785,-10.33225143604681
2123,-9.36003583841885,-19.022432141417802,-29.602294325580687,-44.182783342124786,-45.83375908194407,-41.047675058881936,-32.880930471852295,-25.708932761214154,-21.069319224152416,-25.9032825194872,-40.082425690828714,-52.23618240656387,-46.96409418350505,-26.97147283369354,-10.077685850515884,-2.3839049563517456,-2.1892672435172664,-3.8613505078350383,-0.25189735156513837,8.312226398090871,30.571893893361718,39.377337325170885,24.621245849557013,22.33752333223007,16.259623290593996,17.64503665953885,19.824140798163885,7.0990394550182305,0.2899298542041897,-3.8574378036615937,-9.743551287131089,-14.071680146695849,-21.00565140913766,-23.01534025952592,-22.918730204501173,-24.841421451830012,-17.493921138585932,-12.18312623747113,-13.607918529742445,-11.7158182732429,-10.2553961229274,-9.552158291697417,-11.988743100721127,-14.72177368467106,-16.09520933123796,-20.15560520422158,-23.38887318759592,-27.977874159475256
2124,-8.874399685911955,-17.783127407031536,-28.55720747963465,-43.4535286656907,-50.512296650029626,-49.7044203797804,-38.27654169139818,-28.237371756222824,-21.797951649255364,-24.18621114714844,-35.12485357938989,-43.106642915318375,-33.99471008386644,-13.189707297972518,2.7623073898639774,10.212892790514587,10.65902978712586,9.880944936887985,15.414629967435577,24.05083213101409,44.45288651593341,52.498542366842145,37.18900979315824,33.854296442678674,27.403884865072012,29.40923559773474,32.07793332563446,19.032413566228993,11.98538207288082,7.297847382724914,0.9344955335918184,-3.6026139594981683,-10.066633461728179,-11.695027299629842,-11.002929368173412,-12.544941657776404,-4.924120122646763,-1.0486874517540992,-5.283803999917029,-3.5726990757622286,-0.9896575765905501,0.16620865802417417,-1.6280506195819,-4.229793520209019,-5.561948164676947,22.869642582820813,27.993751291449662,-0.5273991069172506
2125,-7.012688863122621,-12.700805383830392,-20.980892901309545,-33.99282811814843,-36.640739598438344,-33.35539080753236,-23.898556546527402,-15.458943912867143,-10.818718340611817,-14.16879237414069,-25.066051615838877,-34.68777080429714,-27.688268776409775,-7.666714146351692,7.503428114871313,14.50390900595712,14.698210052033861,13.248550188402573,17.456739267820833,25.423730153205184,45.92305665322415,53.74625783385029,38.406534171713155,35.310711423788064,29.359975221251883,31.67052217153824,34.35770419549349,21.260284646406383,14.081795010963697,9.067998579016823,2.4021752863071946,-2.0246643179535493,-8.556645492578603,-10.498374848129819,-10.268227891404678,-12.111797369070443,-11.362445543025846,-11.35082490761232,-19.555236788720762,-19.863283063559713,-11.108257851252011,-6.557751231357193,-12.21431736500364,-18.58500802913956,-15.873881973061328,-17.029029109819803,-20.685193358409474,-25.09511792731051
